City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Clyde River,CA,2020-07-02 19:37:54,70.47,-68.59,51.8,76,20,17.22
282,Rajanpur,PK,2020-07-02 19:37:54,29.1,70.33,103.98,27,2,19.98
283,Eyl,SO,2020-07-02 19:37:55,7.98,49.82,80.91,63,22,27.29
284,Saurimo,AO,2020-07-02 19:37:55,-9.66,20.39,67.68,42,2,5.68
285,Roald,NO,2020-07-02 19:37:55,62.58,6.13,48.99,76,75,8.05
286,Hirara,JP,2020-07-02 19:37:55,24.8,125.28,83.48,84,100,17.29
287,Sao Felix Do Xingu,BR,2020-07-02 19:37:55,-6.64,-51.99,88.68,44,73,2.68
288,Aquidauana,BR,2020-07-02 19:37:56,-20.47,-55.79,62.96,56,98,3.42
289,Ottawa,CA,2020-07-02 19:33:25,45.41,-75.7,86.0,58,75,12.75
290,Kununurra,AU,2020-07-02 19:37:56,-15.77,128.73,64.4,50,0,7.76
291,High Level,CA,2020-07-02 19:37:56,58.52,-117.14,71.6,73,75,9.17
292,Borger,NL,2020-07-02 19:37:56,52.92,6.79,62.01,74,18,3.0
293,Buala,SB,2020-07-02 19:37:56,-8.14,159.59,78.82,85,99,10.11
294,Geraldton,AU,2020-07-02 19:37:57,-28.77,114.6,50.0,76,0,4.7
295,Margate,GB,2020-07-02 19:37:57,51.38,1.39,64.0,80,12,1.99
296,Camacha,PT,2020-07-02 19:37:57,33.08,-16.33,71.6,78,40,13.87
297,Halmstad,SE,2020-07-02 19:37:57,56.67,12.86,61.0,62,45,10.29
298,Tamandare,BR,2020-07-02 19:37:57,-8.76,-35.1,76.95,78,0,6.15
299,Luderitz,NA,2020-07-02 19:37:58,-26.65,15.16,59.0,77,0,13.87
300,Karratha,AU,2020-07-02 19:37:02,-20.74,116.85,72.28,33,72,15.03
301,Kieta,PG,2020-07-02 19:37:58,-6.22,155.63,78.17,74,11,3.47
302,Kuopio,FI,2020-07-02 19:37:58,62.89,27.68,60.8,48,76,4.7
303,Surt,LY,2020-07-02 19:37:58,31.21,16.59,77.04,69,0,8.57
304,Kifri,IQ,2020-07-02 19:37:58,34.7,44.97,88.34,12,0,6.44
305,Lahaina,US,2020-07-02 19:37:59,20.88,-156.68,84.2,54,20,17.22
306,Clovis,US,2020-07-02 19:37:59,36.83,-119.7,90.0,28,1,8.05
307,Tortoli,IT,2020-07-02 19:37:59,39.93,9.66,77.0,100,20,2.24
308,Walvis Bay,NA,2020-07-02 19:37:59,-22.96,14.51,73.4,20,0,10.29
309,Whitehorse,CA,2020-07-02 19:37:59,60.72,-135.05,62.6,27,5,12.75
310,Victoria,HK,2020-07-02 19:33:24,22.29,114.16,84.0,83,100,8.01
311,Oshakati,NA,2020-07-02 19:38:00,-17.78,15.68,66.2,32,0,3.36
312,Tual,ID,2020-07-02 19:38:00,-5.67,132.75,79.57,82,19,18.32
313,Tomelloso,ES,2020-07-02 19:38:00,39.15,-3.02,86.0,16,0,12.75
314,Kanigiri,IN,2020-07-02 19:38:00,15.4,79.52,82.06,73,100,15.57
315,Atikokan,CA,2020-07-02 19:38:01,48.76,-91.62,92.05,23,0,4.27
316,Oriximina,BR,2020-07-02 19:38:01,-1.77,-55.87,88.05,60,75,5.39
317,Santo Antonio Do Ica,BR,2020-07-02 19:38:01,-3.1,-67.94,88.52,60,81,2.33
318,Saint-Ambroise,CA,2020-07-02 19:38:01,48.55,-71.33,69.8,77,90,8.05
319,Plesetsk,RU,2020-07-02 19:38:01,62.71,40.29,54.45,95,0,4.85
320,Rotterdam,NL,2020-07-02 19:34:06,51.92,4.48,64.0,83,0,5.01
321,Iki-Burul,RU,2020-07-02 19:38:02,45.82,44.65,78.8,27,1,13.42
322,Hami,CN,2020-07-02 19:38:02,42.8,93.45,79.54,18,0,8.21
323,Bereznehuvate,UA,2020-07-02 19:38:02,47.31,32.85,73.47,55,0,6.96
324,Olafsvik,IS,2020-07-02 19:38:02,64.89,-23.71,54.66,62,0,5.44
325,Shorapur,IN,2020-07-02 19:38:02,16.52,76.75,75.22,90,100,14.83
326,Asfi,MA,2020-07-02 19:38:03,32.3,-9.24,72.45,72,32,18.28
327,Bengkulu,ID,2020-07-02 19:38:03,-3.8,102.27,77.32,79,100,3.29
328,Gat,IL,2020-07-02 19:38:03,31.61,34.76,80.01,68,0,4.54
329,Ekhabi,RU,2020-07-02 19:38:03,53.51,142.97,48.72,76,100,10.69
330,Port Macquarie,AU,2020-07-02 19:38:03,-31.43,152.92,48.99,96,0,8.23
331,Port-Gentil,GA,2020-07-02 19:38:04,-0.72,8.78,75.2,94,75,11.41
332,Makat,KZ,2020-07-02 19:38:04,47.65,53.35,77.94,28,0,6.31
333,Pavilosta,LV,2020-07-02 19:38:04,56.89,21.19,60.8,87,0,10.29
334,Noumea,NC,2020-07-02 19:38:04,-22.28,166.46,64.0,81,75,1.12
335,Tourlaville,FR,2020-07-02 19:38:04,49.64,-1.57,61.0,82,75,16.11
336,Fairbanks,US,2020-07-02 19:36:01,64.84,-147.72,55.4,62,90,0.63
337,Vostok,RU,2020-07-02 19:38:05,46.49,135.88,47.16,75,87,2.42
338,Matara,LK,2020-07-02 19:38:05,5.95,80.54,79.14,87,100,9.17
339,Suntar,RU,2020-07-02 19:38:05,62.14,117.63,63.55,53,68,7.09
340,Ascension,US,2020-07-02 19:38:05,30.22,-90.9,93.99,49,79,6.93
341,Ilo,PE,2020-07-02 19:38:06,-17.64,-71.34,66.2,88,0,6.93
342,Santa Cruz Cabralia,BR,2020-07-02 19:38:06,-16.28,-39.02,80.6,65,20,11.41
343,Buchanan,LR,2020-07-02 19:38:06,5.88,-10.05,77.0,94,75,4.7
344,Zhuhai,CN,2020-07-02 19:38:06,22.28,113.57,84.99,83,40,12.75
345,Brae,GB,2020-07-02 19:38:06,60.4,-1.35,51.8,76,100,23.04
346,Biak,ID,2020-07-02 19:38:06,-0.91,122.88,75.2,88,100,8.84
347,Port Hedland,AU,2020-07-02 19:38:07,-20.32,118.57,73.4,31,91,10.29
348,Imbituba,BR,2020-07-02 19:38:07,-28.24,-48.67,59.0,54,40,9.17
349,Abu Kamal,SY,2020-07-02 19:38:07,34.45,40.92,90.66,17,0,7.56
350,Kruisfontein,ZA,2020-07-02 19:38:08,-34.0,24.73,58.35,77,80,14.27
351,Dingle,PH,2020-07-02 19:38:08,11.0,122.67,76.95,81,93,3.85
352,Kapit,MY,2020-07-02 19:38:08,2.02,112.93,73.62,94,100,2.42
353,Pacific Grove,US,2020-07-02 19:38:08,36.62,-121.92,69.01,63,20,10.29
354,Saldanha,ZA,2020-07-02 19:38:08,-33.01,17.94,55.4,87,0,2.24
355,Salina Cruz,MX,2020-07-02 19:38:09,16.17,-95.2,87.44,61,42,7.45
356,Cabedelo,BR,2020-07-02 19:38:09,-6.98,-34.83,80.6,78,20,11.41
357,Poya,NC,2020-07-02 19:38:09,-21.35,165.15,61.14,71,36,5.46
358,Port Lincoln,AU,2020-07-02 19:38:09,-34.73,135.87,54.36,78,7,16.53
359,Antalaha,MG,2020-07-02 19:38:09,-14.9,50.28,69.31,81,54,10.8
360,Lakes Entrance,AU,2020-07-02 19:38:10,-37.88,147.98,41.0,87,2,12.53
361,Micheweni,TZ,2020-07-02 19:38:10,-4.97,39.83,77.09,72,85,14.85
362,Morris,US,2020-07-02 19:38:10,40.83,-74.53,93.0,46,40,6.93
363,Hualmay,PE,2020-07-02 19:38:10,-11.1,-77.61,66.38,68,21,9.53
364,Tura,IN,2020-07-02 19:38:11,25.52,90.22,75.42,95,100,7.31
365,Goma,CD,2020-07-02 19:38:11,-1.68,29.22,65.46,73,73,0.72
366,Bend,US,2020-07-02 19:38:11,44.06,-121.32,72.0,18,1,5.82
367,Qujing,CN,2020-07-02 19:38:11,25.48,103.78,62.13,91,99,1.61
368,Dingli,MT,2020-07-02 19:38:11,35.86,14.38,77.0,73,0,14.99
369,Westport,US,2020-07-02 19:38:12,41.14,-73.36,93.0,54,1,12.75
370,Srednekolymsk,RU,2020-07-02 19:38:12,67.45,153.68,41.07,90,100,10.71
371,Saint-Georges,GD,2020-07-02 19:38:12,12.06,-61.75,87.8,66,40,25.28
372,Ancud,CL,2020-07-02 19:38:12,-41.87,-73.82,50.0,100,75,11.41
373,Guderup,DK,2020-07-02 19:38:12,54.99,9.87,60.8,67,63,11.41
374,Kampot,KH,2020-07-02 19:38:13,10.62,104.18,78.8,88,75,5.82
375,Marsh Harbour,BS,2020-07-02 19:38:13,26.54,-77.06,86.45,61,45,7.9
376,Zonguldak,TR,2020-07-02 19:38:13,41.25,31.83,63.57,83,0,2.59
377,Saint-Pierre,RE,2020-07-02 19:38:13,-21.34,55.48,68.0,88,75,12.75
378,The Valley,AI,2020-07-02 19:38:13,18.22,-63.06,87.8,66,20,17.22
379,Sarh,TD,2020-07-02 19:38:13,9.14,18.39,89.6,62,20,1.43
380,Solwezi,ZM,2020-07-02 19:38:14,-12.17,26.39,59.52,49,66,4.23
381,Fethiye,TR,2020-07-02 19:38:14,36.62,29.12,77.0,83,0,3.36
382,Kavieng,PG,2020-07-02 19:38:14,-2.57,150.8,81.61,73,2,6.35
383,Beyneu,KZ,2020-07-02 19:38:14,45.32,55.2,75.54,19,0,5.79
384,Ewa Beach,US,2020-07-02 19:38:14,21.32,-158.01,80.6,61,75,8.05
385,Lazarev,RU,2020-07-02 19:38:15,52.23,141.51,48.09,89,4,20.33
386,Yumen,CN,2020-07-02 19:38:15,40.28,97.2,74.62,21,93,4.36
387,Namibe,AO,2020-07-02 19:38:15,-15.2,12.15,68.07,66,0,3.2
388,Ulladulla,AU,2020-07-02 19:38:15,-35.35,150.47,46.0,93,0,4.7
389,Sesheke,ZM,2020-07-02 19:38:15,-17.48,24.3,51.8,57,0,1.12
390,San Carlos,VE,2020-07-02 19:38:16,9.66,-68.58,83.5,74,99,2.98
391,Thompson,CA,2020-07-02 19:38:16,55.74,-97.86,73.4,73,40,5.82
392,Okha,RU,2020-07-02 19:38:16,53.57,142.95,47.1,83,100,12.66
393,Saint-Joseph,RE,2020-07-02 19:38:16,-21.37,55.62,68.0,88,75,12.75
394,Praia Da Vitoria,PT,2020-07-02 19:38:16,38.73,-27.07,69.8,77,20,7.76
395,Leiyang,CN,2020-07-02 19:38:17,26.4,112.86,78.4,90,100,3.6
396,Nguruka,TZ,2020-07-02 19:38:17,-5.11,31.04,65.93,60,0,3.4
397,Raudeberg,NO,2020-07-02 19:38:17,61.99,5.14,50.0,81,100,17.96
398,Coquimbo,CL,2020-07-02 19:33:45,-29.95,-71.34,60.8,72,1,12.75
399,Husavik,IS,2020-07-02 19:38:17,66.04,-17.34,53.6,58,89,13.87
400,Trn,BA,2020-07-02 19:38:18,44.86,17.24,77.0,69,4,2.24
401,Conceicao Da Barra,BR,2020-07-02 19:38:18,-18.59,-39.73,73.0,80,87,8.32
402,Tiarei,PF,2020-07-02 19:38:18,-17.53,-149.33,84.2,62,40,16.11
403,Urumqi,CN,2020-07-02 19:38:19,43.8,87.6,77.0,31,20,4.47
404,Behbahan,IR,2020-07-02 19:38:19,30.6,50.24,93.2,18,0,6.93
405,Moron,AR,2020-07-02 19:34:45,-34.65,-58.62,52.0,76,49,1.01
406,Banda Aceh,ID,2020-07-02 19:35:18,5.56,95.32,79.32,82,50,9.55
407,Ahuimanu,US,2020-07-02 19:38:19,21.44,-157.84,80.6,65,40,5.82
408,Nantucket,US,2020-07-02 19:36:21,41.28,-70.1,73.99,78,1,12.75
409,Okato,NZ,2020-07-02 19:38:20,-39.2,173.88,42.01,68,5,1.99
410,Kenora,CA,2020-07-02 19:34:31,49.82,-94.43,86.0,35,20,8.05
411,Volksrust,ZA,2020-07-02 19:38:20,-27.37,29.88,44.62,57,0,3.67
412,Otavi,NA,2020-07-02 19:38:21,-19.65,17.33,56.35,36,0,10.49
413,Ajdabiya,LY,2020-07-02 19:38:21,30.76,20.23,76.37,70,0,14.03
414,Noyabrsk,RU,2020-07-02 19:37:07,63.2,75.45,57.54,87,69,4.52
415,Corinto,GR,2020-07-02 19:38:21,37.94,22.96,86.0,34,0,3.0
416,Balikpapan,ID,2020-07-02 19:37:11,-1.27,116.83,76.96,91,100,7.7
417,Bor,RU,2020-07-02 19:38:22,56.36,44.07,68.0,93,40,3.6
418,Prado,BR,2020-07-02 19:38:22,-17.34,-39.22,75.07,83,43,6.22
419,Bondo,CD,2020-07-02 19:38:22,3.81,23.69,69.42,96,73,1.57
420,Santiago,CL,2020-07-02 19:35:51,-33.46,-70.65,62.6,51,33,1.88
421,Constitucion,CL,2020-07-02 19:36:55,-35.33,-72.42,55.65,69,79,11.03
422,Ouallam,NE,2020-07-02 19:38:23,14.32,2.09,101.1,23,59,2.59
423,Beringovskiy,RU,2020-07-02 19:38:23,63.05,179.32,49.15,57,0,8.1
424,Ekibastuz,KZ,2020-07-02 19:34:58,51.67,75.37,69.93,65,97,15.79
425,Ruteng,ID,2020-07-02 19:38:23,-8.61,120.47,57.49,94,2,1.77
426,Garden City,US,2020-07-02 19:38:23,42.33,-83.33,91.4,33,40,4.7
427,Taoudenni,ML,2020-07-02 19:38:24,22.68,-3.98,103.53,8,9,9.13
428,Inza,RU,2020-07-02 19:38:24,53.85,46.36,62.1,89,0,3.06
429,Jackson,US,2020-07-02 19:38:24,42.42,-122.83,75.99,40,1,6.93
430,Champerico,GT,2020-07-02 19:38:24,14.3,-91.92,86.0,66,40,9.17
431,Guozhen,CN,2020-07-02 19:38:25,34.37,107.36,74.32,54,70,2.3
432,Juneau,US,2020-07-02 19:35:02,58.3,-134.42,75.2,27,75,9.17
433,Ginda,IN,2020-07-02 19:38:25,30.69,78.49,66.76,78,29,3.36
434,Dzialdowo,PL,2020-07-02 19:38:25,53.24,20.17,62.6,88,97,2.1
435,Chara,RU,2020-07-02 19:38:26,56.91,118.26,62.53,58,50,1.92
436,Acajutla,SV,2020-07-02 19:34:25,13.59,-89.83,82.0,65,60,3.0
437,Mujiayingzi,CN,2020-07-02 19:38:26,42.12,118.78,66.74,76,100,2.57
438,College,US,2020-07-02 19:38:26,64.86,-147.8,55.4,66,75,0.83
439,Beaverlodge,CA,2020-07-02 19:38:26,55.22,-119.44,55.4,100,90,12.75
440,Portland,US,2020-07-02 19:36:09,45.52,-122.68,69.01,52,75,2.04
441,Oranjemund,NA,2020-07-02 19:38:27,-28.55,16.43,56.57,86,0,15.01
442,Dhidhdhoo,MV,2020-07-02 19:38:27,6.88,73.1,83.41,78,100,12.1
443,Inhambane,MZ,2020-07-02 19:38:27,-23.86,35.38,64.98,70,0,5.99
444,Mishan,CN,2020-07-02 19:38:28,45.55,131.88,57.47,87,0,1.3
445,Wajima,JP,2020-07-02 19:38:28,37.4,136.9,66.74,86,100,8.34
446,Rawson,AR,2020-07-02 19:38:28,-43.3,-65.1,50.74,59,100,7.36
447,Iracoubo,GF,2020-07-02 19:38:28,5.48,-53.2,81.95,77,78,9.64
448,Coos Bay,US,2020-07-02 19:38:29,43.37,-124.22,77.0,63,1,17.22
449,La Gomera,GT,2020-07-02 19:38:29,14.08,-91.05,87.8,62,20,6.93
450,Bongandanga,CD,2020-07-02 19:38:29,1.5,21.05,74.35,88,99,1.5
451,Deep River,CA,2020-07-02 19:38:29,46.1,-77.5,91.4,41,20,8.48
452,Naantali,FI,2020-07-02 19:38:30,60.47,22.02,59.0,87,40,5.82
453,Gallup,US,2020-07-02 19:38:30,35.53,-108.74,82.4,19,75,3.36
454,Puerto Rico,AR,2020-07-02 19:38:30,-26.8,-55.02,55.45,67,40,2.64
455,Abha,SA,2020-07-02 19:36:26,18.22,42.51,71.6,43,20,5.82
456,Nemuro,JP,2020-07-02 19:38:30,43.32,145.57,53.4,93,100,8.41
457,Panlaitan,PH,2020-07-02 19:38:31,12.12,119.85,83.53,71,89,2.95
458,Cayenne,GF,2020-07-02 19:38:31,4.93,-52.33,87.8,62,4,12.75
459,Kyabe,TD,2020-07-02 19:38:31,9.45,18.94,77.04,80,27,4.16
460,Faya,SA,2020-07-02 19:38:31,18.39,42.45,71.6,37,20,6.93
461,Scottsbluff,US,2020-07-02 19:38:32,41.87,-103.67,93.99,34,1,19.46
462,Hasaki,JP,2020-07-02 19:38:32,35.73,140.83,68.0,94,75,2.24
463,Pemberton,CA,2020-07-02 19:38:32,50.32,-122.8,57.2,76,75,3.36
464,Wallenhorst,DE,2020-07-02 19:38:32,52.35,8.02,66.2,63,40,4.7
465,Terrak,NO,2020-07-02 19:38:33,65.09,12.37,53.6,58,20,4.7
466,Aswan,EG,2020-07-02 19:38:33,24.09,32.91,96.8,11,0,12.75
467,Tottenham,AU,2020-07-02 19:38:33,-32.23,147.35,43.41,73,0,3.87
468,Novoagansk,RU,2020-07-02 19:38:33,61.94,76.66,59.0,93,100,6.73
469,Ossora,RU,2020-07-02 19:38:33,59.24,163.07,49.75,94,100,6.85
470,Boa Vista,BR,2020-07-02 19:34:44,2.82,-60.67,87.8,58,75,9.17
471,Santa Isabel Do Rio Negro,BR,2020-07-02 19:38:34,-0.41,-65.02,82.85,86,100,2.24
472,Waingapu,ID,2020-07-02 19:38:34,-9.66,120.26,72.95,81,18,9.22
473,Coihaique,CL,2020-07-02 19:38:34,-45.58,-72.07,46.4,81,75,3.36
474,Nsanje,MW,2020-07-02 19:38:34,-16.92,35.26,62.47,88,2,2.59
475,Kambove,CD,2020-07-02 19:38:34,-10.88,26.6,60.19,56,51,4.63
476,Ugoofaaru,MV,2020-07-02 19:38:35,5.67,73.0,83.7,76,100,9.64
477,Bambari,CF,2020-07-02 19:38:35,5.77,20.68,72.7,92,83,1.81
478,Dunbar,US,2020-07-02 19:38:35,38.36,-81.74,90.0,40,40,8.05
479,Kirakira,SB,2020-07-02 19:38:35,-10.45,161.92,77.56,86,100,11.18
480,Hamilton,US,2020-07-02 19:35:30,39.18,-84.53,90.0,45,20,8.05
481,Pervomayskiy,RU,2020-07-02 19:38:36,53.25,40.29,65.28,83,38,5.77
482,Pangnirtung,CA,2020-07-02 19:38:36,66.15,-65.71,51.8,66,75,11.41
483,Gidole,ET,2020-07-02 19:38:36,5.65,37.37,58.23,88,72,2.24
484,Pathein,MM,2020-07-02 19:38:36,16.78,94.73,79.34,88,100,6.44
485,Broome,US,2020-07-02 19:38:37,42.25,-75.83,84.2,42,40,12.75
486,La Rioja,ES,2020-07-02 19:38:37,42.25,-2.5,64.4,63,75,6.93
487,Galveston,US,2020-07-02 19:38:01,29.37,-94.97,95.0,66,40,11.41
488,Silver City,US,2020-07-02 19:34:37,32.77,-108.28,87.01,28,90,9.01
489,Yarim,YE,2020-07-02 19:38:37,14.3,44.38,67.23,53,100,1.3
490,Vila Velha,BR,2020-07-02 19:33:49,-20.33,-40.29,73.99,69,40,10.29
491,Lagoa,PT,2020-07-02 19:38:38,39.05,-27.98,67.06,72,0,6.89
492,Zaltan,LY,2020-07-02 19:38:38,32.95,11.87,80.83,48,0,9.4
493,Traverse City,US,2020-07-02 19:38:00,44.76,-85.62,89.6,40,20,9.17
494,Buraydah,SA,2020-07-02 19:38:38,26.33,43.98,100.4,18,0,11.41
495,Graaff-Reinet,ZA,2020-07-02 19:38:39,-32.25,24.53,53.01,37,0,1.99
496,Laguna,US,2020-07-02 19:38:39,38.42,-121.42,82.0,41,1,11.41
497,Amapa,BR,2020-07-02 19:38:39,1.0,-52.0,78.85,95,100,3.65
498,Dong Hoi,VN,2020-07-02 19:38:39,17.48,106.6,80.58,77,100,7.96
499,Marsa Matruh,EG,2020-07-02 19:38:40,31.35,27.25,77.0,73,0,5.82
500,Cheveresu Mare,RO,2020-07-02 19:38:40,45.67,21.49,75.99,94,75,31.09
501,Molina,CL,2020-07-02 19:38:40,-35.12,-71.28,55.99,76,20,5.82
502,Ayagoz,KZ,2020-07-02 19:38:40,47.97,80.44,66.88,41,67,8.97
503,Uva,RU,2020-07-02 19:38:40,56.99,52.19,59.0,94,41,4.34
504,Namatanai,PG,2020-07-02 19:38:41,-3.67,152.43,78.57,82,90,7.34
505,Sabang,ID,2020-07-02 19:38:41,5.89,95.32,82.6,79,61,14.41
506,Starkville,US,2020-07-02 19:38:41,33.45,-88.82,77.0,88,1,6.78
507,Trencianske Teplice,SK,2020-07-02 19:38:41,48.91,18.17,69.01,80,27,1.01
508,Luanda,AO,2020-07-02 19:38:41,-8.84,13.23,73.4,88,40,11.41
509,Lebu,CL,2020-07-02 19:38:42,-37.62,-73.65,52.09,75,77,2.06
510,Acapulco,MX,2020-07-02 19:35:06,16.86,-99.89,91.4,55,20,6.93
511,Witu,KE,2020-07-02 19:38:42,-2.39,40.44,76.17,76,100,14.05
512,Nalut,LY,2020-07-02 19:38:42,30.33,10.85,92.68,14,0,12.62
513,Nyurba,RU,2020-07-02 19:38:42,63.28,118.33,60.8,52,41,8.39
514,Kampong Thum,KH,2020-07-02 19:38:43,12.71,104.89,77.18,91,100,2.28
515,Argalasti,GR,2020-07-02 19:38:43,39.23,23.22,78.8,65,20,1.81
516,Kameoka,JP,2020-07-02 19:38:43,35.0,135.58,71.01,98,100,1.01
517,Manado,ID,2020-07-02 19:38:43,1.49,124.85,75.2,88,40,2.24
518,Winona,US,2020-07-02 19:38:43,43.97,-91.77,88.0,54,1,3.36
519,Taltal,CL,2020-07-02 19:38:44,-25.4,-70.48,66.83,47,27,0.25
520,Esmeraldas,BR,2020-07-02 19:36:14,-19.76,-44.31,78.8,53,40,10.29
521,Serpa,PT,2020-07-02 19:38:44,37.95,-7.6,77.0,38,0,14.99
522,Xai-Xai,MZ,2020-07-02 19:38:44,-25.05,33.64,61.86,75,0,8.43
523,Yangambi,CD,2020-07-02 19:38:44,0.81,24.43,75.81,73,73,0.78
524,Anloga,GH,2020-07-02 19:38:45,5.79,0.9,78.8,83,20,12.75
525,Ananindeua,BR,2020-07-02 19:35:41,-1.37,-48.37,86.0,79,40,10.29
526,Anadyr,RU,2020-07-02 19:38:45,64.75,177.48,46.4,81,0,11.18
527,Hirtshals,DK,2020-07-02 19:38:45,57.59,9.96,55.99,72,0,4.0
528,Tshela,CD,2020-07-02 19:38:45,-4.98,12.93,69.03,90,46,2.91
529,Saint Anthony,US,2020-07-02 19:38:46,45.02,-93.22,91.99,43,1,4.7
530,Tomakomai,JP,2020-07-02 19:38:46,42.64,141.6,64.99,93,75,12.75
531,Haines Junction,CA,2020-07-02 19:38:46,60.75,-137.51,70.57,22,0,4.36
532,Kadoma,JP,2020-07-02 19:38:38,34.73,135.58,71.01,46,100,5.59
533,Patos De Minas,BR,2020-07-02 19:38:46,-18.58,-46.52,66.99,22,16,8.59
534,Egvekinot,RU,2020-07-02 19:38:47,66.32,-179.17,40.53,98,100,6.13
535,Port Augusta,AU,2020-07-02 19:38:47,-32.5,137.77,44.6,93,6,6.93
536,Nioro,GM,2020-07-02 19:38:47,13.35,-15.75,91.47,47,55,5.37
537,Bardiyah,LY,2020-07-02 19:38:47,31.76,25.09,74.12,85,0,12.64
538,Zelenoborsk,RU,2020-07-02 19:38:48,61.47,64.03,54.46,67,82,2.84
539,Chapais,CA,2020-07-02 19:38:48,49.78,-74.85,78.8,31,1,11.41
540,Barentu,ER,2020-07-02 19:38:48,15.11,37.59,77.5,56,100,9.1
541,Itarema,BR,2020-07-02 19:38:48,-2.92,-39.92,79.86,75,70,12.28
542,Sitka,US,2020-07-02 19:38:48,57.05,-135.33,78.8,26,40,14.99
543,Okhotsk,RU,2020-07-02 19:38:49,59.38,143.3,52.59,89,97,6.08
544,Tukrah,LY,2020-07-02 19:38:49,32.53,20.58,74.52,81,0,4.72
545,Baiyin,CN,2020-07-02 19:38:49,36.56,104.21,72.0,46,100,6.71
546,Manicore,BR,2020-07-02 19:38:49,-5.81,-61.3,84.2,79,75,5.82
547,Sola,VU,2020-07-02 19:38:50,-13.88,167.55,77.7,82,96,25.1
548,Vanavara,RU,2020-07-02 19:38:50,60.34,102.28,61.3,71,42,4.83
549,Vityazevo,RU,2020-07-02 19:38:50,44.99,37.27,77.0,69,0,8.95
550,Atar,MR,2020-07-02 19:38:50,20.52,-13.05,107.6,20,11,2.24
551,Stephenville,US,2020-07-02 19:38:19,32.22,-98.2,93.2,52,40,9.17
552,Maceio,BR,2020-07-02 19:38:51,-9.67,-35.74,80.6,65,20,10.29
553,Mogadishu,SO,2020-07-02 19:38:51,2.04,45.34,77.9,80,66,17.11
554,Ondangwa,NA,2020-07-02 19:38:51,-17.92,15.95,66.2,32,0,3.36
555,Caledon,ZA,2020-07-02 19:38:51,-34.23,19.43,59.0,88,5,1.99
556,Verkhnevilyuysk,RU,2020-07-02 19:38:52,63.45,120.32,59.58,56,70,7.38
557,Sinnar,SD,2020-07-02 19:38:52,13.57,33.57,84.51,52,94,20.31
558,Aksu,CN,2020-07-02 19:38:52,41.12,80.26,78.13,23,27,5.77
559,Meulaboh,ID,2020-07-02 19:38:52,4.14,96.13,77.76,87,100,4.7
560,Kahuta,PK,2020-07-02 19:38:52,33.59,73.39,88.0,48,0,1.01
561,Charters Towers,AU,2020-07-02 19:38:52,-20.1,146.27,59.72,79,93,5.39
562,Lodeynoye Pole,RU,2020-07-02 19:38:53,60.73,33.55,56.48,95,99,3.58
563,Les Cayes,HT,2020-07-02 19:38:53,18.2,-73.75,86.92,59,99,8.99
